fdc_id,data_type,description,food_category_id,publication_date
174326,sr_legacy_food,"Lamb, shoulder, whole (arm and blade), separable lean only, trimmed to 1/4"" fat, choice, raw",17,2019/4/1
174327,sr_legacy_food,"Lamb, shoulder, whole (arm and blade), separable lean only, trimmed to 1/4"" fat, choice, cooked, braised",17,2019/4/1
174328,sr_legacy_food,"Lamb, shoulder, arm, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, broiled",17,2019/4/1
174329,sr_legacy_food,"Lamb, shoulder, arm, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, roasted",17,2019/4/1
174330,sr_legacy_food,"Lamb, shoulder, arm, separable lean only, trimmed to 1/4"" fat, choice, raw",17,2019/4/1
174331,sr_legacy_food,"Lamb, shoulder, arm, separable lean only, trimmed to 1/4"" fat, choice, cooked, braised",17,2019/4/1
174332,sr_legacy_food,"Lamb, shoulder, blade, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, broiled",17,2019/4/1
174333,sr_legacy_food,"Lamb, shoulder, blade, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, roasted",17,2019/4/1
174334,sr_legacy_food,"Lamb, shoulder, blade, separable lean only, trimmed to 1/4"" fat, choice, raw",17,2019/4/1
174335,sr_legacy_food,"Lamb, shoulder, blade, separable lean only, trimmed to 1/4"" fat, choice, cooked, braised",17,2019/4/1
174336,sr_legacy_food,"Lamb, New Zealand, imported, frozen, composite of trimmed retail cuts, separable lean and fat, raw",17,2019/4/1
174337,sr_legacy_food,"Lamb, New Zealand, imported, frozen, composite of trimmed retail cuts, separable lean and fat, cooked",17,2019/4/1
174338,sr_legacy_food,"Lamb, New Zealand, imported, frozen, composite of trimmed retail cuts, separable lean only, raw",17,2019/4/1
174339,sr_legacy_food,"Lamb, New Zealand, imported, frozen, composite of trimmed retail cuts, separable lean only, cooked",17,2019/4/1
174340,sr_legacy_food,"Lamb, New Zealand, imported, fore-shank, separable lean only, raw",17,2019/4/1
174341,sr_legacy_food,"Lamb, New Zealand, imported, fore-shank, separable lean only, cooked, braised",17,2019/4/1
174342,sr_legacy_food,"Lamb, New Zealand, imported, leg chop/steak, bone-in, separable lean and fat, raw",17,2019/4/1
174343,sr_legacy_food,"Lamb, New Zealand, imported, frozen, leg, whole (shank and sirloin), separable lean and fat, cooked, roasted",17,2019/4/1
174344,sr_legacy_food,"Game meat, moose, raw",17,2019/4/1
174345,sr_legacy_food,"Game meat, moose, cooked, roasted",17,2019/4/1
174346,sr_legacy_food,"Game meat, rabbit, domesticated, composite of cuts, cooked, stewed",17,2019/4/1
174347,sr_legacy_food,"Game meat, rabbit, wild, raw",17,2019/4/1
174348,sr_legacy_food,"Game meat, rabbit, wild, cooked, stewed",17,2019/4/1
174349,sr_legacy_food,"Game meat, raccoon, cooked, roasted",17,2019/4/1
174350,sr_legacy_food,"Lamb, variety meats and by-products, brain, cooked, pan-fried",17,2019/4/1
174351,sr_legacy_food,"Veal, variety meats and by-products, brain, raw",17,2019/4/1
174352,sr_legacy_food,"Veal, variety meats and by-products, brain, cooked, braised",17,2019/4/1
174353,sr_legacy_food,"Veal, variety meats and by-products, brain, cooked, pan-fried",17,2019/4/1
174354,sr_legacy_food,"Lamb, variety meats and by-products, kidneys, raw",17,2019/4/1
174355,sr_legacy_food,"Lamb, variety meats and by-products, kidneys, cooked, braised",17,2019/4/1
174356,sr_legacy_food,"Veal, variety meats and by-products, kidneys, raw",17,2019/4/1
174357,sr_legacy_food,"Veal, variety meats and by-products, kidneys, cooked, braised",17,2019/4/1
174358,sr_legacy_food,"Veal, variety meats and by-products, liver, cooked, pan-fried",17,2019/4/1
174359,sr_legacy_food,"Lamb, variety meats and by-products, lungs, raw",17,2019/4/1
174360,sr_legacy_food,"Lamb, variety meats and by-products, lungs, cooked, braised",17,2019/4/1
174361,sr_legacy_food,"Veal, variety meats and by-products, lungs, raw",17,2019/4/1
174362,sr_legacy_food,"Veal, variety meats and by-products, pancreas, raw",17,2019/4/1
174363,sr_legacy_food,"Veal, variety meats and by-products, pancreas, cooked, braised",17,2019/4/1
174364,sr_legacy_food,"Lamb, variety meats and by-products, spleen, raw",17,2019/4/1
174365,sr_legacy_food,"Lamb, variety meats and by-products, spleen, cooked, braised",17,2019/4/1
174366,sr_legacy_food,"Lamb, variety meats and by-products, tongue, raw",17,2019/4/1
174367,sr_legacy_food,"Lamb, variety meats and by-products, tongue, cooked, braised",17,2019/4/1
174368,sr_legacy_food,"Veal, variety meats and by-products, tongue, raw",17,2019/4/1
174369,sr_legacy_food,"Veal, variety meats and by-products, tongue, cooked, braised",17,2019/4/1
174370,sr_legacy_food,"Lamb, ground, raw",17,2019/4/1
174371,sr_legacy_food,"Lamb, foreshank, separable lean and fat, trimmed to 1/8"" fat, cooked, braised",17,2019/4/1
174372,sr_legacy_food,"Lamb, leg, whole (shank and sirloin), separable lean and fat, trimmed to 1/8"" fat, choice, raw",17,2019/4/1
174373,sr_legacy_food,"Lamb, leg, whole (shank and sirloin), separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",17,2019/4/1
174374,sr_legacy_food,"Lamb, leg, shank half, separable lean and fat, trimmed to 1/8"" fat, choice, raw",17,2019/4/1
174375,sr_legacy_food,"Lamb, loin, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, broiled",17,2019/4/1
174376,sr_legacy_food,"Lamb, loin, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",17,2019/4/1
174377,sr_legacy_food,"Lamb, rib, separable lean and fat, trimmed to 1/8"" fat, choice, raw",17,2019/4/1
174378,sr_legacy_food,"Lamb, rib, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, broiled",17,2019/4/1
174379,sr_legacy_food,"Lamb, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",17,2019/4/1
174380,sr_legacy_food,"Lamb, shoulder, arm, separable lean and fat, trimmed to 1/8"" fat, choice, raw",17,2019/4/1
174381,sr_legacy_food,"Lamb, shoulder, arm, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, braised",17,2019/4/1
174382,sr_legacy_food,"Lamb, shoulder, arm, separable lean and fat, trimmed to 1/8"" fat, cooked, broiled",17,2019/4/1
174383,sr_legacy_food,"Lamb, shoulder, arm, separable lean and fat, trimmed to 1/8"" fat, choice, roasted",17,2019/4/1
174384,sr_legacy_food,"Lamb, New Zealand, imported, frozen, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/8"" fat, raw",17,2019/4/1
174385,sr_legacy_food,"Lamb, New Zealand, imported, frozen, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/8"" fat, cooked",17,2019/4/1
174386,sr_legacy_food,"Lamb, New Zealand, imported, frozen, foreshank, separable lean and fat, trimmed to 1/8"" fat, raw",17,2019/4/1
174387,sr_legacy_food,"Lamb, New Zealand, imported, frozen, foreshank, separable lean and fat, trimmed to 1/8"" fat, cooked, braised",17,2019/4/1
174388,sr_legacy_food,"Lamb, new zealand, imported, frozen, rib, separable lean and fat, trimmed to 1/8"" fat, raw",17,2019/4/1
174389,sr_legacy_food,"Lamb, New Zealand, imported, frozen, rib, separable lean and fat, trimmed to 1/8"" fat, cooked, roasted",17,2019/4/1
174390,sr_legacy_food,"Lamb, New Zealand, imported, frozen, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/8"" fat, raw",17,2019/4/1
174391,sr_legacy_food,"Lamb, New Zealand, imported, frozen, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/8"" fat, cooked, braised",17,2019/4/1
174392,sr_legacy_food,"Veal, breast, whole, boneless, separable lean and fat, raw",17,2019/4/1
174393,sr_legacy_food,"Veal, breast, whole, boneless, separable lean and fat, cooked, braised",17,2019/4/1
174394,sr_legacy_food,"Veal, breast, plate half, boneless, separable lean and fat, cooked, braised",17,2019/4/1
174395,sr_legacy_food,"Veal, breast, point half, boneless, separable lean and fat, cooked, braised",17,2019/4/1
174396,sr_legacy_food,"Veal, breast, whole, boneless, separable lean only, cooked, braised",17,2019/4/1
174397,sr_legacy_food,"Lamb, Australian, imported, fresh, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/8"" fat, raw",17,2019/4/1
174398,sr_legacy_food,"Lamb, Australian, imported, fresh, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/8"" fat, cooked",17,2019/4/1
174399,sr_legacy_food,"Lamb, Australian, imported, fresh, composite of trimmed retail cuts, separable lean only, trimmed to 1/8"" fat, raw",17,2019/4/1
174400,sr_legacy_food,"Lamb, Australian, imported, fresh, composite of trimmed retail cuts, separable lean only, trimmed to 1/8"" fat, cooked",17,2019/4/1
174401,sr_legacy_food,"Lamb, Australian, imported, fresh, foreshank, separable lean only, trimmed to 1/8"" fat, raw",17,2019/4/1
174402,sr_legacy_food,"Lamb, Australian, imported, fresh, foreshank, separable lean only, trimmed to 1/8"" fat, cooked, braised",17,2019/4/1
174403,sr_legacy_food,"Lamb, Australian, imported, fresh, leg, whole (shank and sirloin), separable lean and fat, trimmed to 1/8"" fat, raw",17,2019/4/1
174404,sr_legacy_food,"Lamb, Australian, imported, fresh, leg, whole (shank and sirloin), separable lean and fat, trimmed to 1/8"" fat, cooked, roasted",17,2019/4/1
174405,sr_legacy_food,"Lamb, Australian, imported, fresh, leg, shank half, separable lean only, trimmed to 1/8"" fat, cooked, roasted",17,2019/4/1
174406,sr_legacy_food,"Lamb, Australian, imported, fresh, leg, sirloin half, boneless, separable lean and fat, trimmed to 1/8"" fat, raw",17,2019/4/1
174407,sr_legacy_food,"Lamb, Australian, imported, fresh, leg, sirloin half, boneless, separable lean and fat, trimmed to 1/8"" fat, cooked, roasted",17,2019/4/1
174408,sr_legacy_food,"Lamb, Australian, imported, fresh, leg, sirloin half, boneless, separable lean only, trimmed to 1/8"" fat, raw",17,2019/4/1
174409,sr_legacy_food,"Lamb, Australian, imported, fresh, leg, sirloin chops, boneless, separable lean only, trimmed to 1/8"" fat, cooked, broiled",17,2019/4/1
174410,sr_legacy_food,"Lamb, Australian, imported, fresh, leg, center slice, bone-in, separable lean and fat, trimmed to 1/8"" fat, raw",17,2019/4/1
174411,sr_legacy_food,"Lamb, Australian, imported, fresh, leg, center slice, bone-in, separable lean and fat, trimmed to 1/8"" fat, cooked, broiled",17,2019/4/1
174412,sr_legacy_food,"Lamb, Australian, imported, fresh, leg, center slice, bone-in, separable lean only, trimmed to 1/8"" fat, raw",17,2019/4/1
174413,sr_legacy_food,"Lamb, Australian, imported, fresh, loin, separable lean only, trimmed to 1/8"" fat, cooked, broiled",17,2019/4/1
174414,sr_legacy_food,"Lamb, Australian, imported, fresh, rib chop/rack roast, frenched, bone-in, separable lean and fat, trimmed to 1/8"" fat, raw",17,2019/4/1
174415,sr_legacy_food,"Lamb, Australian, imported, fresh, rib chop, frenched, bone-in, separable lean and fat, trimmed to 1/8"" fat, cooked, grilled",17,2019/4/1
174416,sr_legacy_food,"Lamb, Australian, imported, fresh, rib chop/rack roast, frenched, bone-in, separable lean only, trimmed to 1/8"" fat, raw",17,2019/4/1
174417,sr_legacy_food,"Lamb, Australian, imported, fresh, shoulder, arm, separable lean and fat, trimmed to 1/8"" fat, raw",17,2019/4/1
174418,sr_legacy_food,"Lamb, Australian, imported, fresh, shoulder, arm, separable lean and fat, trimmed to 1/8"" fat, cooked, braised",17,2019/4/1
174419,sr_legacy_food,"Lamb, Australian, imported, fresh, shoulder, arm, separable lean only, trimmed to 1/8"" fat, raw",17,2019/4/1
174420,sr_legacy_food,"Lamb, Australian, imported, fresh, shoulder, arm, separable lean only,   trimmed to 1/8"" fat, cooked, braised",17,2019/4/1
174421,sr_legacy_food,"Game meat , bison, ground, raw",17,2019/4/1
174422,sr_legacy_food,"Game meat, bison, ground, cooked, pan-broiled",17,2019/4/1
174423,sr_legacy_food,"Game meat , bison, top sirloin, separable lean only, 1"" steak, cooked, broiled",17,2019/4/1
174424,sr_legacy_food,"Game meat, bison, chuck, shoulder clod, separable lean only, cooked, braised",17,2019/4/1
174425,sr_legacy_food,"Game meat, elk, ground, raw",17,2019/4/1
174426,sr_legacy_food,"Game meat, elk, ground, cooked, pan-broiled",17,2019/4/1
174427,sr_legacy_food,"Game meat, elk, loin, separable lean only, cooked, broiled",17,2019/4/1
174428,sr_legacy_food,"Game meat, elk, round, separable lean only, cooked, broiled",17,2019/4/1
174429,sr_legacy_food,"Game meat, elk, tenderloin, separable lean only, cooked, broiled",17,2019/4/1
174430,sr_legacy_food,"Game meat, deer, tenderloin, separable lean only, cooked, broiled",17,2019/4/1
174431,sr_legacy_food,"Game meat, deer, top round, separable lean only, 1"" steak, cooked, broiled",17,2019/4/1
174432,sr_legacy_food,"Veal, Australian, shank, fore, bone-in, separable lean only, raw",17,2019/4/1
174433,sr_legacy_food,"Veal, Australian, shank, fore, bone-in, separable lean and fat, raw",17,2019/4/1
174434,sr_legacy_food,"Lamb, New Zealand, imported, Intermuscular fat, raw",17,2019/4/1
174435,sr_legacy_food,"Lamb, New Zealand, imported, subcutaneous fat, raw",17,2019/4/1
174436,sr_legacy_food,"Lamb, New Zealand, imported, brains, cooked, soaked and fried",17,2019/4/1
174437,sr_legacy_food,"Lamb, New Zealand, imported, brains, raw",17,2019/4/1
174438,sr_legacy_food,"Lamb, New Zealand, imported, chump, boneless, separable lean only, raw",17,2019/4/1
174439,sr_legacy_food,"Lamb, New Zealand, imported, kidney, cooked, soaked and fried",17,2019/4/1
174440,sr_legacy_food,"Lamb, New Zealand, imported, flap, boneless, separable lean only, cooked, braised",17,2019/4/1
174441,sr_legacy_food,"Lamb, New Zealand, imported, flap, boneless, separable lean only, raw",17,2019/4/1
174442,sr_legacy_food,"Lamb, New Zealand, imported, kidney, raw",17,2019/4/1
174443,sr_legacy_food,"Lamb, New Zealand, imported, heart, cooked, soaked and simmered",17,2019/4/1
174444,sr_legacy_food,"Lamb, New Zealand, imported, heart, raw",17,2019/4/1
174445,sr_legacy_food,"Lamb, New Zealand, imported, sweetbread, cooked, soaked and simmered",17,2019/4/1
174446,sr_legacy_food,"Lamb, New Zealand, imported, sweetbread, raw",17,2019/4/1
174447,sr_legacy_food,"Lamb, New Zealand, imported, tunnel-boned leg, chump off, shank off, separable lean only, cooked, slow roasted",17,2019/4/1
174448,sr_legacy_food,"Lamb, New Zealand, imported, tunnel-boned leg, chump off, shank off, separable lean only, raw",17,2019/4/1
174449,sr_legacy_food,"Lamb, New Zealand, imported, square-cut shoulder chops, separable lean only, cooked, braised",17,2019/4/1
174450,sr_legacy_food,"Lamb, New Zealand, imported, square-cut shoulder chops, separable lean only, raw",17,2019/4/1
174451,sr_legacy_food,"Lamb, New Zealand, imported, loin, boneless, separable lean only, cooked, fast roasted",17,2019/4/1
174452,sr_legacy_food,"Lamb, New Zealand, imported, loin, boneless, separable lean only, raw",17,2019/4/1
174453,sr_legacy_food,"Lamb, New Zealand, imported, hind-shank, separable lean only, cooked, braised",17,2019/4/1
174454,sr_legacy_food,"Lamb, New Zealand, imported, hind-shank, separable lean only, raw",17,2019/4/1
174455,sr_legacy_food,"Lamb, New Zealand, imported, neck chops, separable lean only, raw",17,2019/4/1
174456,sr_legacy_food,"Lamb, New Zealand, imported, rack - fully frenched, separable lean only, raw",17,2019/4/1
174457,sr_legacy_food,"Lamb, New Zealand, imported, loin chop, separable lean only, cooked, fast fried",17,2019/4/1
174458,sr_legacy_food,"Lamb, New Zealand, imported, square-cut shoulder, separable lean only, cooked, slow roasted",17,2019/4/1
174459,sr_legacy_food,"Lamb, New Zealand, imported, leg chop/steak, bone-in, separable lean only, cooked, fast fried",17,2019/4/1
174460,sr_legacy_food,"Lamb, New Zealand, imported, leg chop/steak, bone-in, separable lean and fat, cooked, fast fried",17,2019/4/1
174461,sr_legacy_food,"Lamb, New Zealand, imported, loin chop, separable lean and fat, cooked, fast fried",17,2019/4/1
174462,sr_legacy_food,"Lamb, New Zealand, imported, loin saddle, separable lean and fat, cooked, fast roasted",17,2019/4/1
174463,sr_legacy_food,"Lamb, New Zealand, imported, loin saddle, separable lean and fat, raw",17,2019/4/1
174464,sr_legacy_food,"Lamb, New Zealand, imported, netted shoulder, rolled, boneless, separable lean and fat, raw",17,2019/4/1
174465,sr_legacy_food,"Chicken, capons, giblets, raw",5,2019/4/1
174466,sr_legacy_food,"Chicken, capons, giblets, cooked, simmered",5,2019/4/1
174467,sr_legacy_food,"Duck, domesticated, liver, raw",5,2019/4/1
174468,sr_legacy_food,"Duck, wild, meat and skin, raw",5,2019/4/1
174469,sr_legacy_food,"Duck, wild, breast, meat only, raw",5,2019/4/1
174470,sr_legacy_food,"Goose, domesticated, meat and skin, raw",5,2019/4/1
174471,sr_legacy_food,"Guinea hen, meat only, raw",5,2019/4/1
174472,sr_legacy_food,"Pheasant, raw, meat and skin",5,2019/4/1
174473,sr_legacy_food,"Pheasant, raw, meat only",5,2019/4/1
174474,sr_legacy_food,"Pheasant, breast, meat only, raw",5,2019/4/1
174475,sr_legacy_food,"Squab, (pigeon), meat and skin, raw",5,2019/4/1
174476,sr_legacy_food,"Emu, fan fillet, raw",5,2019/4/1
174477,sr_legacy_food,"Emu, fan fillet, cooked, broiled",5,2019/4/1
174478,sr_legacy_food,"Emu, flat fillet, raw",5,2019/4/1
174479,sr_legacy_food,"Emu, full rump, raw",5,2019/4/1
174480,sr_legacy_food,"Emu, top loin, cooked, broiled",5,2019/4/1
174481,sr_legacy_food,"Ostrich, ground, raw",5,2019/4/1
174482,sr_legacy_food,"Ostrich, ground, cooked, pan-broiled",5,2019/4/1
174483,sr_legacy_food,"Ostrich, fan, raw",5,2019/4/1
174484,sr_legacy_food,"Ostrich, outside leg, raw",5,2019/4/1
174485,sr_legacy_food,"Ostrich, outside strip, raw",5,2019/4/1
174486,sr_legacy_food,"Ostrich, outside strip, cooked",5,2019/4/1
174487,sr_legacy_food,"Ostrich, oyster, raw",5,2019/4/1
174488,sr_legacy_food,"Ostrich, tip trimmed, cooked",5,2019/4/1
174489,sr_legacy_food,"Ostrich, top loin, raw",5,2019/4/1
174490,sr_legacy_food,"Ostrich, top loin, cooked",5,2019/4/1
174491,sr_legacy_food,"Chicken, liver, all classes, cooked, pan-fried",5,2019/4/1
174492,sr_legacy_food,"Turkey, ground, 93% lean, 7% fat, patties, broiled",5,2019/4/1
174493,sr_legacy_food,"Turkey, ground, 85% lean, 15% fat, raw",5,2019/4/1
174494,sr_legacy_food,"Turkey, ground, 85% lean, 15% fat, pan-broiled crumbles",5,2019/4/1
174495,sr_legacy_food,"Turkey, ground, 85% lean, 15% fat, patties, broiled",5,2019/4/1
174496,sr_legacy_food,"Chicken, skin (drumsticks and thighs), cooked, roasted",5,2019/4/1
174497,sr_legacy_food,"Chicken, broilers or fryers, dark meat, drumstick, meat and skin, cooked, braised",5,2019/4/1
174498,sr_legacy_food,"Chicken, broilers or fryers, dark meat, thigh, meat and skin, cooked, braised",5,2019/4/1
