fdc_id,description,food_category_id,nutrient_id,name,amount,unit_name
170563,"Seeds, sunflower seed kernels, dry roasted, without salt",12,1210,Tryptophan,0.295,G
170563,"Seeds, sunflower seed kernels, dry roasted, without salt",12,1211,Threonine,0.788,G
170563,"Seeds, sunflower seed kernels, dry roasted, without salt",12,1212,Isoleucine,0.967,G
170563,"Seeds, sunflower seed kernels, dry roasted, without salt",12,1213,Leucine,1.408,G
170563,"Seeds, sunflower seed kernels, dry roasted, without salt",12,1214,Lysine,0.795,G
170563,"Seeds, sunflower seed kernels, dry roasted, without salt",12,1215,Methionine,0.42,G
170563,"Seeds, sunflower seed kernels, dry roasted, without salt",12,1217,Phenylalanine,0.992,G
170563,"Seeds, sunflower seed kernels, dry roasted, without salt",12,1219,Valine,1.116,G
170563,"Seeds, sunflower seed kernels, dry roasted, without salt",12,1220,Arginine,2.039,G
170563,"Seeds, sunflower seed kernels, dry roasted, without salt",12,1221,Histidine,0.536,G
170563,"Seeds, sunflower seed kernels, dry roasted, without salt",12,1229,Cysteine and methionine(sulfer containig AA),0.0,G
170563,"Seeds, sunflower seed kernels, dry roasted, without salt",12,1230,Phenylalanine and tyrosine (aromatic  AA),0.0,G
170563,"Seeds, sunflower seed kernels, dry roasted, without salt",12,1272,PUFA 22:6 n-3 (DHA),0.0,G
170563,"Seeds, sunflower seed kernels, dry roasted, without salt",12,1278,PUFA 20:5 n-3 (EPA),0.0,G
170563,"Seeds, sunflower seed kernels, dry roasted, without salt",12,1316,"PUFA 18:2 n-6 c,c",0.0,G
170563,"Seeds, sunflower seed kernels, dry roasted, without salt",12,1404,"PUFA 18:3 n-3 c,c,c (ALA)",0.0,G
170571,"Nuts, cashew nuts, dry roasted, without salt added",12,1003,Protein,15.31,G
170571,"Nuts, cashew nuts, dry roasted, without salt added",12,1004,Total lipid (fat),46.35,G
170571,"Nuts, cashew nuts, dry roasted, without salt added",12,1005,"Carbohydrate, by difference",32.69,G
170571,"Nuts, cashew nuts, dry roasted, without salt added",12,1008,Energy,574.0,KCAL
170571,"Nuts, cashew nuts, dry roasted, without salt added",12,1087,"Calcium, Ca",45.0,MG
170571,"Nuts, cashew nuts, dry roasted, without salt added",12,1088,"Chlorine, Cl",0.0,MG
170571,"Nuts, cashew nuts, dry roasted, without salt added",12,1089,"Iron, Fe",6.0,MG
170571,"Nuts, cashew nuts, dry roasted, without salt added",12,1090,"Magnesium, Mg",260.0,MG
170571,"Nuts, cashew nuts, dry roasted, without salt added",12,1091,"Phosphorus, P",490.0,MG
170571,"Nuts, cashew nuts, dry roasted, without salt added",12,1092,"Potassium, K",565.0,MG
170571,"Nuts, cashew nuts, dry roasted, without salt added",12,1093,"Sodium, Na",16.0,MG
170571,"Nuts, cashew nuts, dry roasted, without salt added",12,1095,"Zinc, Zn",5.6,MG
